Open,High,Low,Close,Volume,isHigher
1228.0045166015625,1252.01318359375,1221.3597412109375,1240.0692138671875,0,False
1240.229248046875,1242.3873291015625,1226.1092529296875,1233.115234375,0,False
1233.7489013671875,1258.683349609375,1230.258544921875,1258.683349609375,658829312,True
1258.5452880859375,1269.9100341796875,1258.13330078125,1268.041259765625,83337216,True
1268.0667724609375,1271.6876220703125,1249.948974609375,1253.1336669921875,0,True
1252.47900390625,1257.7850341796875,1243.5601806640625,1245.8507080078125,0,True
1245.29833984375,1257.27978515625,1226.8580322265625,1228.0289306640625,0,True
1227.4295654296875,1240.3558349609375,1224.423828125,1236.291015625,0,True
1235.2679443359375,1235.2679443359375,1209.905029296875,1228.1103515625,0,False
1228.1356201171875,1238.0919189453125,1216.166748046875,1233.4027099609375,0,False
1233.351318359375,1239.264404296875,1216.60205078125,1221.9134521484375,0,False
1221.691650390625,1237.282470703125,1220.7596435546875,1233.7828369140625,0,False
1233.593994140625,1249.4884033203125,1233.2301025390625,1246.7279052734375,0,False
1246.6322021484375,1263.7169189453125,1239.46728515625,1262.375732421875,0,False
1262.875244140625,1265.9417724609375,1258.14111328125,1261.705078125,0,True
1261.366455078125,1268.257080078125,1254.690185546875,1259.802734375,0,True
1260.0826416015625,1270.6146240234375,1252.2271728515625,1263.564453125,0,True
1263.6136474609375,1272.151123046875,1257.3154296875,1257.327880859375,0,True
1257.8411865234375,1258.6796875,1241.7718505859375,1247.658935546875,0,True
1247.569091796875,1252.1141357421875,1218.4857177734375,1219.637451171875,0,True
1220.3341064453125,1232.7684326171875,1220.3341064453125,1222.406982421875,0,False
1221.9117431640625,1239.348876953125,1200.893310546875,1231.974365234375,187260928,False
1232.239990234375,1234.5526123046875,1221.27685546875,1223.2823486328125,0,False
1222.3560791015625,1239.0567626953125,1221.103759765625,1234.1190185546875,0,False
1233.898193359375,1257.1578369140625,1229.34033203125,1246.11376953125,0,False
1245.8934326171875,1251.323974609375,1242.2919921875,1251.323974609375,0,False
1251.0439453125,1259.9212646484375,1247.9447021484375,1250.533935546875,0,True
1250.5797119140625,1263.633056640625,1250.5797119140625,1259.7779541015625,0,True
1259.755615234375,1259.8883056640625,1247.745849609375,1251.707275390625,0,True
1251.7109375,1252.1900634765625,1236.95458984375,1250.9576416015625,66746368,False
1250.250244140625,1250.250244140625,1233.9267578125,1236.7392578125,0,False
1236.725341796875,1238.3182373046875,1228.0479736328125,1230.5933837890625,0,False
1231.2105712890625,1239.5594482421875,1225.2740478515625,1233.6883544921875,0,False
1233.7149658203125,1244.7042236328125,1232.7615966796875,1240.937255859375,0,False
1240.8118896484375,1262.5987548828125,1237.46728515625,1258.0899658203125,432887808,False
1257.8955078125,1282.912109375,1257.8955078125,1282.912109375,734695424,False
1283.561279296875,1317.303955078125,1283.561279296875,1317.303955078125,1871126528,False
1317.5684814453125,1330.965087890625,1316.326904296875,1323.8515625,1106038784,False
1323.4798583984375,1327.5675048828125,1314.8262939453125,1320.5220947265625,379645952,False
1320.5186767578125,1322.9825439453125,1308.0577392578125,1312.5623779296875,118384640,False
1313.33447265625,1322.110595703125,1312.399658203125,1322.110595703125,200245248,False
1322.4095458984375,1346.985107421875,1322.4095458984375,1342.3798828125,985057280,True
1342.1171875,1342.402099609375,1330.044677734375,1340.326904296875,58789888,True
1340.34716796875,1348.822265625,1339.170166015625,1343.5345458984375,0,True
1343.4578857421875,1344.781494140625,1319.5887451171875,1329.3707275390625,403746816,True
1328.854248046875,1330.3507080078125,1321.169677734375,1324.948486328125,0,False
1324.943603515625,1329.497314453125,1304.7333984375,1311.5716552734375,370681856,False
1310.63818359375,1324.647216796875,1307.9559326171875,1316.9659423828125,376924160,False
1317.3037109375,1335.7431640625,1311.035400390625,1335.3878173828125,0,False
1335.0191650390625,1363.3980712890625,1331.0040283203125,1357.135986328125,1371002880,False
1357.347412109375,1358.356201171875,1348.7591552734375,1352.5662841796875,393488384,False
1352.6405029296875,1356.3455810546875,1320.6998291015625,1329.6129150390625,675921920,False
1329.475830078125,1346.276123046875,1329.35888671875,1343.2694091796875,526379008,False
1343.83740234375,1354.4599609375,1343.83740234375,1354.09814453125,287019008,False
1354.2476806640625,1373.262939453125,1346.966064453125,1367.576171875,612671488,False
1367.2117919921875,1395.111328125,1367.2117919921875,1392.0350341796875,1555152896,False
1390.639892578125,1467.784912109375,1389.35986328125,1454.571044921875,4302417920,True
1454.7613525390625,1454.7613525390625,1424.2220458984375,1434.5479736328125,1774264320,True
1434.037353515625,1437.8167724609375,1420.297119140625,1428.406494140625,481529856,False
1427.9459228515625,1435.438232421875,1421.232421875,1422.2711181640625,199430144,False
1422.8748779296875,1426.6533203125,1398.9925537109375,1420.80859375,535011328,True
1420.9132080078125,1436.5833740234375,1420.426025390625,1436.5833740234375,0,True
1437.11572265625,1441.16650390625,1420.5469970703125,1426.265380859375,0,True
1426.12255859375,1426.5819091796875,1405.9189453125,1422.4747314453125,322351104,True
1422.692138671875,1426.132080078125,1407.290771484375,1421.2271728515625,275075072,False
1421.5589599609375,1423.901123046875,1390.3455810546875,1391.2537841796875,0,False
1391.0416259765625,1401.82470703125,1385.3934326171875,1401.23681640625,784449536,False
1401.408203125,1420.1282958984375,1394.716552734375,1412.4727783203125,411951104,False
1412.634033203125,1441.5960693359375,1408.372802734375,1434.8065185546875,766169088,True
1433.078857421875,1433.078857421875,1409.6868896484375,1416.6846923828125,552960000,True
1416.5877685546875,1423.9049072265625,1403.79248046875,1406.0322265625,0,True
1405.760986328125,1432.927978515625,1405.0777587890625,1432.927978515625,986562560,True
1431.9329833984375,1436.58642578125,1393.596923828125,1401.3375244140625,0,True
1401.88623046875,1412.3720703125,1393.8468017578125,1399.5653076171875,0,True
1399.28173828125,1403.6162109375,1364.455078125,1376.7303466796875,360140800,True
1377.7132568359375,1393.707275390625,1373.193359375,1389.9215087890625,0,True
1387.877197265625,1387.877197265625,1357.2354736328125,1363.9830322265625,91136000,True
1364.7711181640625,1368.564697265625,1318.0740966796875,1345.8223876953125,1125740544,False
1346.1097412109375,1346.3148193359375,1304.9739990234375,1329.2357177734375,784314368,True
1328.564453125,1338.580810546875,1317.40087890625,1324.5009765625,0,False
1323.74169921875,1374.046142578125,1316.9281005859375,1369.164794921875,0,True
1369.7569580078125,1369.7569580078125,1351.081787109375,1369.3192138671875,0,True
1370.627197265625,1376.0850830078125,1347.85546875,1351.5125732421875,0,True
1351.3177490234375,1357.6866455078125,1304.83447265625,1318.271484375,130895872,True
1317.8245849609375,1344.989990234375,1317.2176513671875,1344.8900146484375,129855488,True
1344.434326171875,1347.3743896484375,1330.9278564453125,1341.2607421875,0,False
1341.0946044921875,1341.0946044921875,1317.3040771484375,1320.1148681640625,183881728,True
1320.6171875,1324.4346923828125,1308.53515625,1322.9779052734375,757587968,True
1322.7227783203125,1332.1138916015625,1312.612060546875,1331.2322998046875,341307392,True
1331.207275390625,1331.84228515625,1305.28662109375,1316.1507568359375,6860800,True
1315.8309326171875,1341.0740966796875,1315.8309326171875,1336.8065185546875,796950528,True
1337.13134765625,1337.8856201171875,1316.2542724609375,1317.0806884765625,0,True
1317.4564208984375,1319.3267822265625,1281.43017578125,1281.43017578125,0,True
1281.89794921875,1294.1689453125,1269.927734375,1288.1534423828125,542121984,False
1288.1678466796875,1291.124755859375,1253.34033203125,1265.5838623046875,546009088,False
1265.575927734375,1291.9395751953125,1264.5421142578125,1290.0035400390625,585506816,False
1288.383056640625,1310.472412109375,1276.5457763671875,1310.037841796875,0,False
1310.443115234375,1327.9345703125,1308.603515625,1327.9345703125,543035392,False
1328.534912109375,1338.070068359375,1322.3193359375,1330.6324462890625,84242432,False
1330.3560791015625,1352.7630615234375,1330.3560791015625,1340.2828369140625,682926080,False
1340.627197265625,1361.2999267578125,1335.845947265625,1335.845947265625,11952128,True
1336.321044921875,1357.4736328125,1334.2896728515625,1338.0660400390625,0,True
1338.38623046875,1354.66015625,1329.97509765625,1354.66015625,0,True
1354.96240234375,1370.85888671875,1354.4481201171875,1355.0853271484375,297508864,True
1358.3333740234375,1368.0740966796875,1336.17236328125,1342.4111328125,0,True
1343.35009765625,1348.309326171875,1319.400634765625,1322.494873046875,0,True
1322.5809326171875,1329.4078369140625,1312.5775146484375,1312.5775146484375,0,True
1311.3096923828125,1311.681396484375,1305.069091796875,1311.211669921875,0,True
1311.375244140625,1319.201171875,1301.898193359375,1315.468505859375,0,True
1314.8055419921875,1314.8055419921875,1280.7568359375,1286.034912109375,120111104,True
1285.5994873046875,1295.8258056640625,1282.7420654296875,1295.6839599609375,0,True
1295.8203125,1309.918701171875,1289.4395751953125,1304.140625,0,True
1302.983154296875,1302.983154296875,1267.275390625,1267.4412841796875,0,True
1266.725341796875,1274.0677490234375,1255.046630859375,1270.5701904296875,846127104,True
1270.4495849609375,1280.8558349609375,1266.0509033203125,1269.01171875,0,True
1270.2864990234375,1298.6168212890625,1254.9639892578125,1255.0977783203125,492732416,True
1254.4930419921875,1271.0797119140625,1252.3360595703125,1269.27783203125,308322304,False
1269.4801025390625,1279.2786865234375,1245.880126953125,1245.880126953125,0,True
1244.314697265625,1249.2586669921875,1215.311279296875,1226.65673828125,210665472,False
1226.2293701171875,1281.105224609375,1225.4984130859375,1281.105224609375,1667092480,True
1280.558349609375,1306.699462890625,1277.5966796875,1277.5966796875,0,True
1277.8104248046875,1281.9747314453125,1247.7171630859375,1256.7408447265625,108208128,True
1257.868896484375,1259.425537109375,1228.3856201171875,1229.70361328125,0,False
1228.3255615234375,1276.514892578125,1228.3255615234375,1271.2796630859375,1256882176,True
1271.64599609375,1296.1728515625,1266.47412109375,1287.3333740234375,689029120,True
1287.23876953125,1290.8863525390625,1265.3673095703125,1276.7933349609375,0,True
1277.488037109375,1285.409912109375,1243.8892822265625,1254.3270263671875,0,True
1254.6591796875,1255.3336181640625,1241.7027587890625,1253.2640380859375,510984192,False
1251.27978515625,1259.1136474609375,1226.1739501953125,1258.8555908203125,193888256,False
1259.964599609375,1263.935302734375,1249.83251953125,1263.935302734375,0,False
1264.1826171875,1281.3795166015625,1264.1826171875,1271.028564453125,304553984,False
1271.156494140625,1292.046630859375,1270.67138671875,1291.50537109375,304017408,False
1291.1322021484375,1292.0302734375,1277.4345703125,1285.19873046875,0,False
1285.8109130859375,1300.68212890625,1275.208251953125,1300.68212890625,0,True
1300.1832275390625,1321.613037109375,1300.1832275390625,1304.2274169921875,819691520,True
1304.0614013671875,1307.8577880859375,1284.7034912109375,1285.3836669921875,0,False
1285.7176513671875,1288.374267578125,1276.8096923828125,1279.0714111328125,0,False
1278.9853515625,1294.990966796875,1269.55859375,1294.990966796875,0,False
1296.2080078125,1303.8900146484375,1283.0845947265625,1298.101806640625,122925056,False
1298.183349609375,1305.4957275390625,1292.385498046875,1296.6986083984375,0,False
1297.357666015625,1322.287841796875,1297.357666015625,1318.786865234375,225341440,False
1319.5697021484375,1338.146728515625,1309.07421875,1338.0382080078125,587972608,False
1338.898681640625,1355.024658203125,1334.4947509765625,1347.1676025390625,0,True
1347.3780517578125,1350.7802734375,1338.644775390625,1345.5660400390625,0,False
1345.8243408203125,1351.531494140625,1333.9532470703125,1351.116455078125,0,False
1351.2288818359375,1354.1649169921875,1337.2293701171875,1337.2293701171875,0,True
1337.9722900390625,1342.442138671875,1326.0390625,1340.6070556640625,0,False
1340.251708984375,1341.611083984375,1332.576416015625,1332.9493408203125,0,False
1332.9754638671875,1348.6636962890625,1328.8704833984375,1332.511962890625,493674496,False
1332.529296875,1347.508056640625,1332.529296875,1347.462890625,251740160,False
1347.3936767578125,1356.2886962890625,1347.3936767578125,1351.6160888671875,527458304,True
1351.134521484375,1354.4783935546875,1327.973876953125,1333.443359375,126824448,True
1332.3427734375,1371.6168212890625,1330.8521728515625,1369.2838134765625,1391849472,True
1369.0867919921875,1370.2261962890625,1341.433349609375,1343.689697265625,357236736,True
1343.732421875,1350.6629638671875,1339.1607666015625,1339.924560546875,169181184,True
1340.286865234375,1344.0513916015625,1314.0545654296875,1322.7877197265625,611704832,True
1322.0760498046875,1324.8419189453125,1292.2401123046875,1306.801025390625,1010221056,False
1306.9786376953125,1307.50341796875,1298.0389404296875,1304.09814453125,269676544,False
1304.6456298828125,1314.7110595703125,1295.442138671875,1302.187255859375,0,False
1301.8768310546875,1313.955322265625,1295.650390625,1313.955322265625,505884672,False
1314.280517578125,1359.9588623046875,1298.736572265625,1359.9588623046875,2704818176,False
1362.8082275390625,1390.896240234375,1358.091064453125,1371.0029296875,5535551488,False
1370.5423583984375,1372.54443359375,1350.5699462890625,1371.7076416015625,1119162368,False
1372.2921142578125,1422.2691650390625,1372.2921142578125,1413.3822021484375,3092029440,True
1413.51708984375,1419.2880859375,1401.4525146484375,1419.2618408203125,909275136,True
1419.703857421875,1425.561767578125,1405.34423828125,1425.561767578125,1163943936,True
1425.2286376953125,1428.981201171875,1381.6441650390625,1393.2452392578125,0,True
1393.0909423828125,1405.314208984375,1393.0909423828125,1396.60498046875,0,True
1396.69921875,1405.082763671875,1373.7252197265625,1374.2713623046875,0,True
1373.7889404296875,1389.1318359375,1369.34912109375,1370.44287109375,673030144,True
1371.145751953125,1376.6103515625,1345.9661865234375,1349.646728515625,307752960,False
1349.8309326171875,1354.675048828125,1321.5556640625,1334.1475830078125,772005888,False
1337.0682373046875,1357.26220703125,1336.55322265625,1352.055908203125,1051709440,False
1352.5391845703125,1375.2945556640625,1347.8724365234375,1375.010986328125,999575552,True
1374.2957763671875,1406.8046875,1370.7835693359375,1393.3787841796875,924569600,True
1393.7904052734375,1394.3243408203125,1374.9576416015625,1382.7130126953125,60575744,True
1382.23193359375,1402.3997802734375,1371.32080078125,1371.32080078125,0,True
1370.5244140625,1386.7366943359375,1365.942138671875,1365.942138671875,0,True
1366.6229248046875,1373.382080078125,1346.6590576171875,1346.6590576171875,0,True
1346.972412109375,1350.6834716796875,1328.529052734375,1340.6044921875,0,False
1340.6890869140625,1349.3958740234375,1340.6890869140625,1344.47216796875,0,False
1344.19140625,1348.6851806640625,1331.5274658203125,1339.7471923828125,0,False
1339.6278076171875,1347.2882080078125,1330.481689453125,1346.97265625,0,False
1346.9622802734375,1354.350830078125,1339.3585205078125,1349.5714111328125,0,False
1349.455322265625,1350.3460693359375,1339.2833251953125,1340.8232421875,0,False
1340.920654296875,1349.38720703125,1340.837158203125,1346.8638916015625,0,False
1346.3555908203125,1352.1282958984375,1340.689697265625,1350.048095703125,0,False
1350.3155517578125,1352.7978515625,1341.2418212890625,1341.2418212890625,0,False
1341.1654052734375,1341.465576171875,1332.859130859375,1340.2530517578125,0,False
1340.3370361328125,1363.0408935546875,1338.745849609375,1363.0408935546875,0,False
1363.0814208984375,1369.3883056640625,1362.576171875,1367.10791015625,0,False
1367.26513671875,1377.69677734375,1365.1275634765625,1371.6947021484375,0,False
1372.203369140625,1372.203369140625,1349.3311767578125,1356.5401611328125,0,False
1356.5379638671875,1372.1075439453125,1356.5379638671875,1369.8990478515625,0,False
1369.92041015625,1371.8787841796875,1364.30859375,1371.87548828125,0,False
1372.2183837890625,1376.6478271484375,1365.904541015625,1370.463623046875,0,False
1370.40625,1384.0399169921875,1370.40625,1375.6578369140625,0,False
1375.896484375,1378.6988525390625,1372.0078125,1378.6988525390625,0,False
1378.9417724609375,1388.1710205078125,1378.9417724609375,1388.0262451171875,0,True
1387.4154052734375,1387.4154052734375,1374.7120361328125,1375.7122802734375,0,True
1376.8236083984375,1378.916015625,1363.0467529296875,1365.8280029296875,585728,True
1365.6923828125,1371.4945068359375,1364.1646728515625,1371.343017578125,0,True
1371.3349609375,1374.7685546875,1358.195068359375,1359.68994140625,0,True
1359.5299072265625,1362.8167724609375,1357.3919677734375,1357.4976806640625,0,False
1357.7012939453125,1362.53466796875,1353.828369140625,1360.179931640625,0,True
1360.2120361328125,1360.2120361328125,1346.89013671875,1350.9715576171875,0,False
1351.045654296875,1353.305419921875,1347.3260498046875,1348.284912109375,0,False
1348.2283935546875,1353.364013671875,1343.3056640625,1345.1419677734375,0,False
1344.91259765625,1351.50146484375,1343.102783203125,1345.975830078125,0,False
1346.2559814453125,1351.1805419921875,1341.1875,1341.2828369140625,0,False
1341.04052734375,1351.724365234375,1339.53125,1350.564208984375,76482560,True
1350.661376953125,1356.0238037109375,1350.3975830078125,1353.8077392578125,0,True
1353.98291015625,1369.1170654296875,1350.5147705078125,1360.308837890625,489598976,True
1360.000732421875,1360.155517578125,1346.8817138671875,1347.2655029296875,0,True
1347.1771240234375,1348.94873046875,1336.3797607421875,1336.4918212890625,0,True
1336.00634765625,1336.352783203125,1300.6693115234375,1312.0748291015625,919066624,True
1311.955810546875,1318.2869873046875,1304.1724853515625,1315.3282470703125,0,False
1315.1209716796875,1315.3939208984375,1294.1142578125,1294.1142578125,0,False
1294.9027099609375,1306.0653076171875,1288.5015869140625,1295.4141845703125,408270848,False
1294.7999267578125,1307.5211181640625,1291.2474365234375,1305.829345703125,368039936,True
1305.8634033203125,1313.45361328125,1295.3837890625,1311.7005615234375,61005824,False
1311.17919921875,1311.17919921875,1298.2237548828125,1303.844970703125,102371328,True
1303.1383056640625,1315.5406494140625,1297.63916015625,1309.0489501953125,0,False
1309.2965087890625,1319.9525146484375,1309.2965087890625,1314.9476318359375,90490880,False
1314.855224609375,1314.855224609375,1274.3577880859375,1280.4061279296875,600170496,False
1280.54833984375,1319.51708984375,1280.54833984375,1316.7451171875,1096787968,False
1316.864013671875,1323.218017578125,1312.1214599609375,1316.760498046875,100644864,False
1316.9468994140625,1318.9644775390625,1311.496826171875,1316.74658203125,264583168,False
1316.8616943359375,1327.7945556640625,1313.536865234375,1317.2337646484375,427745280,False
1316.9708251953125,1322.9276123046875,1313.0869140625,1322.6990966796875,284839936,False
1322.5634765625,1332.2037353515625,1305.2142333984375,1307.453369140625,526745600,False
1307.470947265625,1318.09326171875,1306.2403564453125,1315.4449462890625,274399232,False
1314.654052734375,1326.001953125,1309.694091796875,1326.001953125,512196608,False
1326.7381591796875,1336.82080078125,1326.0284423828125,1327.3189697265625,482637824,True
1327.4984130859375,1336.1883544921875,1324.0802001953125,1324.18701171875,500983808,True
1324.2911376953125,1342.384033203125,1323.8043212890625,1341.7613525390625,820441088,True
1341.5716552734375,1341.5716552734375,1326.715087890625,1329.367431640625,0,True
1329.19580078125,1334.9423828125,1325.978515625,1328.709716796875,455933952,True
1328.302978515625,1328.302978515625,1312.8966064453125,1313.0386962890625,158097408,False
1312.942138671875,1316.5848388671875,1308.8941650390625,1308.8941650390625,0,False
1308.707763671875,1310.705078125,1302.47412109375,1310.19970703125,0,False
1310.027587890625,1317.47314453125,1306.007568359375,1317.365234375,0,False
1317.5966796875,1325.28466796875,1316.0816650390625,1321.8807373046875,0,False
1322.153076171875,1328.996337890625,1322.153076171875,1328.996337890625,0,False
1329.16064453125,1337.3870849609375,1329.16064453125,1332.9547119140625,0,False
1332.941650390625,1347.9849853515625,1330.21728515625,1346.8790283203125,190386176,False
1347.56005859375,1359.5577392578125,1344.7117919921875,1358.28857421875,838576128,False
1358.0924072265625,1373.8458251953125,1357.1973876953125,1368.2269287109375,897994752,False
1369.505126953125,1403.254638671875,1369.505126953125,1380.6390380859375,829763584,True
1381.1353759765625,1382.94921875,1369.54052734375,1376.4683837890625,114958336,False
1376.61767578125,1386.1566162109375,1370.0460205078125,1370.7305908203125,180404224,False
1370.450927734375,1373.4149169921875,1362.771240234375,1368.8565673828125,247808000,False
1368.555908203125,1382.1988525390625,1368.407958984375,1380.2548828125,149327872,False
1380.2337646484375,1392.106689453125,1377.98486328125,1389.0147705078125,340865024,False
1388.7413330078125,1406.688720703125,1388.0037841796875,1402.94921875,529666048,False
1402.962158203125,1420.6951904296875,1402.962158203125,1417.0323486328125,1488642048,False
1416.728515625,1444.183837890625,1409.4984130859375,1443.8922119140625,1938085888,True
1445.0140380859375,1451.143798828125,1428.5452880859375,1435.8507080078125,1816469504,True
1435.76416015625,1440.661376953125,1429.6676025390625,1433.298828125,346435584,False
1439.18603515625,1445.0042724609375,1419.1285400390625,1419.9306640625,124776448,False
1420.2427978515625,1432.5113525390625,1415.1116943359375,1423.3524169921875,129585152,False
1423.6556396484375,1439.1187744140625,1423.5093994140625,1426.0345458984375,101629952,False
1426.2298583984375,1431.62353515625,1415.731689453125,1431.3409423828125,65511424,False
1430.9273681640625,1440.36083984375,1421.7364501953125,1423.068603515625,467824640,False
1423.0263671875,1494.6788330078125,1423.0263671875,1493.25537109375,443244544,False
1494.1558837890625,1494.1558837890625,1467.1514892578125,1471.202880859375,1041887232,False
1470.854248046875,1488.6025390625,1470.854248046875,1488.6025390625,832442368,False
1488.1715087890625,1508.799560546875,1483.931884765625,1508.799560546875,1450319872,False
1509.312255859375,1532.1304931640625,1502.546142578125,1518.7640380859375,2157252608,False
1517.4959716796875,1529.3358154296875,1517.3187255859375,1517.368408203125,1110646784,False
1517.9884033203125,1542.990966796875,1517.6669921875,1540.7230224609375,742150144,True
1538.750732421875,1538.750732421875,1514.0103759765625,1516.06884765625,0,False
1514.7696533203125,1530.8095703125,1512.97314453125,1520.243896484375,0,False
1520.0955810546875,1526.4544677734375,1511.277587890625,1519.221435546875,0,False
1519.32177734375,1525.117919921875,1510.01025390625,1525.117919921875,204582912,False
1526.1280517578125,1542.336181640625,1526.1280517578125,1536.32470703125,668852224,False
